"year","state","county","industry_sector","chemical","total_releases","fugitive_air","stack_air","water","onsite_total","air_releases"
2024,"NC","EDGECOMBE","Transportation Equipment","Methyl methacrylate",5005,5,5000,0,5005,5005
2024,"WI","WASHINGTON","Petroleum Bulk Terminals","n-Hexane",0,0,0,0,0,0
2024,"WI","DUNN","Food","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",162.87,0,0,0,0,0
2024,"WI","SHAWANO","Primary Metals","Diisocyanates",0,0,0,0,0,0
2024,"IA","DUBUQUE","Petroleum Bulk Terminals","n-Hexane",263,23,240,0,263,263
2024,"WY","CONVERSE","Electric Utilities","Lead  And Lead Compounds",6904.2,6.5,33.3,0,6904.2,39.8
2024,"CA","RIVERSIDE","Primary Metals","Manganese",0,0,0,0,0,0
2024,"MN","SIBLEY","Food","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",119369,0,0,119369,119369,0
2024,"MI","WAYNE","Hazardous Waste","Polychlorinated biphenyls",583499.63,0.63,0,0,583499.63,0.63
2024,"WY","CAMPBELL","Electric Utilities","Vanadium (except when contained in an alloy)",72144.35,0.35,59,0,72144.35,59.35
2024,"TX","NAVARRO","Primary Metals","Manganese compounds",23.9,7.7,0.2,7,23.9,7.9
2024,"SC","BERKELEY","Chemicals","Manganese compounds",24801,0,1,6800,6801,1
2024,"VA","HENRICO","Electric Utilities","1,2,4-Trimethylbenzene",0,0,0,0,0,0
2024,"TN","MARION","Plastics and Rubber","Antimony compounds",0,0,0,0,0,0
2024,"IN","STEUBEN","Fabricated Metals","Lead",42.989,0.289,0,0,0.289,0.289
2024,"NC","GUILFORD","Chemicals","Phthalic anhydride",0,0,0,0,0,0
2024,"MS","PERRY","Paper","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",83000,0,83000,0,83000,83000
2024,"IA","MUSCATINE","Primary Metals","Lead compounds",73,0,62,11,73,62
2024,"OK","TULSA","Fabricated Metals","Phosphorus (yellow or white)",0,0,0,0,0,0
2024,"OH","MONTGOMERY","Chemicals","Certain glycol ethers",10,5,5,0,10,10
2024,"MN","ANOKA","Fabricated Metals","Antimony  And Antimony Compounds",311.19,0,56.08,0,56.08,56.08
2024,"MT","YELLOWSTONE","Petroleum","Cresol (mixed isomers)",21.352,5.79,13.5,0,19.29,19.29
2024,"CA","FRESNO","Nonmetallic Mineral Product","Lead  And Lead Compounds",1,1,0,0,1,1
2024,"DE","NEW CASTLE","Plastics and Rubber","Xylene (mixed isomers)",1310,950,360,0,1310,1310
2024,"NM","LEA","Natural Gas Processing","Benzene",468,8,460,0,468,468
2024,"KY","KENTON","Other","Selenium",0,0,0,0,0,0
2024,"TN","HUMPHREYS","Primary Metals","Hydrogen fluoride",1526,0,1526,0,1526,1526
2024,"OH","MONTGOMERY","Chemicals","Xylene (mixed isomers)",6882,895,5987,0,6882,6882
2024,"MA","NORFOLK","Chemicals","Certain glycol ethers",2.19,2.19,0,0,2.19,2.19
2024,"LA","ST. JOHN THE BAPTIST PARISH","Chemicals","Acrylic acid",5021,1810,3211,0,5021,5021
2024,"CA","PLACER","Machinery","Chromium",0,0,0,0,0,0
2024,"TN","KNOX","Primary Metals","Dioxin and dioxin-like compounds",6.36,0,6.36,0,6.36,6.36
2024,"IN","SHELBY","Plastics and Rubber","Dimethyl phthalate",342.95,85.74,257.21,0,342.95,342.95
2024,"NJ","GLOUCESTER","Petroleum","Cyclohexane",225,22,203,0,225,225
2024,"TX","MIDLAND","Natural Gas Processing","Cyclohexane",3030,0,0,0,0,0
2024,"LA","EAST BATON ROUGE PARISH","Petroleum","Benzo[g,h,i]perylene",0.1,0,0.1,0,0.1,0.1
2024,"OH","ALLEN","Other","Copper",1466.82,13.3,170.7,5,194,184
2024,"TX","HARRIS","Petroleum","Ethylbenzene",16369,7700,8100,360,16368,15800
2024,"GA","CHATHAM","Transportation Equipment","Toluene",9239,7991,1248,0,9239,9239
2024,"TN","MAURY","Electrical Equipment","Copper",461843.79,1800,0,0,1800,1800
2024,"NJ","MORRIS","Other","Ethylbenzene",260,5,5,0,10,10
2024,"MD","BALTIMORE (CITY)","Petroleum Bulk Terminals","1,2,4-Trimethylbenzene",324,5,319,0,324,324
2024,"IA","HENRY","Plastics and Rubber","Diisononyl Phthalates (DINP)",12744,1,0,0,1,1
2024,"WI","SHEBOYGAN","Fabricated Metals","Nickel",0.06,0,0,0,0,0
2024,"MI","ISABELLA","Machinery","Nickel  And Nickel Compounds",186.7,37.34,149.36,0,186.7,186.7
2024,"TX","BRAZORIA","Chemicals","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",68.42,0,0,0,0,0
2024,"IL","FRANKLIN","Transportation Equipment","Styrene",42810,35250,7560,0,42810,42810
2024,"OK","MAYES","Chemicals","Ammonia",774216.03,322692.6,251796.87,0,773744.95,574489.47
2024,"LA","CADDO PARISH","Chemicals","Formaldehyde",19315,54,15100,0,18024,15154
2024,"TX","JEFFERSON","Chemicals","Ethylbenzene",41416.29,41241.45,174.84,0,41416.29,41416.29
2024,"NY","MONROE","Fabricated Metals","Copper",0,0,0,0,0,0
2024,"FL","MARTIN","Electric Utilities","Ammonia",52379,0,52352,0,52379,52352
2024,"TX","MATAGORDA","Chemicals","Ethylene",34143,28569,5574,0,34143,34143
2024,"GA","WAYNE","Other","Lead",800,0,0,0,800,0
2024,"TX","MOORE","Chemicals","Hydrogen cyanide",2010,0,2010,0,2010,2010
2024,"LA","CALCASIEU PARISH","Petroleum","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",207512,2304,205208,0,207512,207512
2024,"IN","WELLS","Chemicals","Formaldehyde",921,31,890,0,921,921
2024,"ID","OWYHEE","Hazardous Waste","Trifluralin",215.9,0,0,0,215.9,0
2024,"OH","LAKE","Transportation Equipment","4,4'-Isopropylidenediphenol",1110,185,0,0,185,185
2024,"LA","BEAUREGARD PARISH","Paper","Ammonia",120457,500,119700,257,120457,120200
2024,"TX","HARRIS","Primary Metals","Copper",11.302,0,0,9.482,9.482,0
2024,"NC","GUILFORD","Chemicals","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0,0,0,0,0,0
2024,"WA","YAKIMA","Food","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0,0,0,0,0,0
2024,"IL","COOK","Chemicals","Triclopyr-triethylammonium salt",0,0,0,0,0,0
2024,"KS","HARVEY","Transportation Equipment","N,N-Dimethylformamide",220.2,6.2,214,0,220.2,220.2
2024,"OR","MULTNOMAH","Primary Metals","Lead  And Lead Compounds",47.11,7,1,0.01,8.01,8
2024,"TX","HARRIS","Hazardous Waste","Chloroform",304.7,5.437,0.263,0,5.7,5.7
2024,"AL","DALLAS","Paper","Barium  And Barium Compounds",9112,0,493,0,9112,493
2024,"GA","WHITFIELD","Textile Product","Zinc compounds",77.9,0.4,4.1,0,4.5,4.5
2024,"TX","DALLAS","Chemicals","Lithium carbonate",863,0,5,0,5,5
2024,"WV","PLEASANTS","Chemicals","Methanol",83697,25978,39576,0,65554,65554
2024,"OH","CLINTON","Transportation Equipment","Lead",0,0,0,0,0,0
2024,"SC","HORRY","Nonmetallic Mineral Product","Lead",0.052,0.051,0.001,0,0.052,0.052
2024,"ME","WASHINGTON","Paper","Lead compounds",717,0,39,194,717,39
2024,"TN","HAMILTON","Chemicals","Methyl methacrylate",0,0,0,0,0,0
2024,"UT","CACHE","Nonmetallic Mineral Product","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0,0,0,0,0,0
2024,"FL","VOLUSIA","Nonmetallic Mineral Product","Lead",3.593,3.3,0.291,0,3.593,3.591
2024,"RI","PROVIDENCE","Petroleum Bulk Terminals","Benzo[g,h,i]perylene",0,0,0,0,0,0
2024,"FL","CITRUS","Electric Utilities","Manganese  And Manganese Compounds",12280,11,170,0,12280,181
2024,"AL","MONTGOMERY","Transportation Equipment","Xylene (mixed isomers)",2255.15,2022.97,230.98,0,2253.95,2253.95
2024,"PA","MONTGOMERY","Fabricated Metals","Chromium",0,0,0,0,0,0
2024,"CA","LOS ANGELES","Chemical Wholesalers","Nitric acid",0.4,0,0.4,0,0.4,0.4
2024,"TX","HARRIS","Chemicals","Hydrogen cyanide",0,0,0,0,0,0
2024,"FL","MIAMI-DADE","Petroleum Bulk Terminals","Benzo[g,h,i]perylene",0,0,0,0,0,0
2024,"IA","SCOTT","Chemical Wholesalers","Xylene (mixed isomers)",402.7,392.5,10.2,0,402.7,402.7
2024,"NY","NASSAU","Transportation Equipment","Nickel",1,1,0,0,1,1
2024,"PA","MONTGOMERY","Furniture","Lead",903.9,0,0,0.1,0.1,0
2024,"NC","MARTIN","Paper","Formic acid",659,0,381,278,659,381
2024,"MI","MUSKEGON","Transportation Equipment","Toluene",187.8,99,88.8,0,187.8,187.8
2024,"LA","OUACHITA PARISH","Chemicals","Acetonitrile",1560,477,1083,0,1560,1560
2024,"AZ","PIMA","Fabricated Metals","Nickel",0,0,0,0,0,0
2024,"OH","SANDUSKY","Hazardous Waste","Barium  And Barium Compounds",35585,0,0,0,35558,0
2024,"TX","GALVESTON","Hazardous Waste","Molybdenum trioxide",35.841,0,1.841,0,1.841,1.841
2024,"OH","LUCAS","Primary Metals","Chromium",52.2,50.6,0.8,0.8,52.2,51.4
2024,"MS","MARSHALL","Chemicals","Styrene",37860.52,8488,1087,0,9575,9575
2024,"TX","HARRIS","Chemicals","Certain glycol ethers",10,5,5,0,10,10
2024,"CO","JEFFERSON","Fabricated Metals","Nitric acid",219,55,164,0,219,219
2024,"MN","WASHINGTON","Plastics and Rubber","Antimony  And Antimony Compounds",0,0,0,0,0,0
2024,"VA","MONTGOMERY","Chemicals","Nitroglycerin",22683,0,22683,0,22683,22683
2024,"NE","SEWARD","Nonmetallic Mineral Product","Lead",0.024,0.023,0,0,0.024,0.023
2024,"SC","LEXINGTON","Nonmetallic Mineral Product","Lead compounds",0.01,0,0.001,0.009,0.01,0.001
2024,"NY","ORANGE","Petroleum Bulk Terminals","Lead compounds",0.003,0,0.003,0,0.003,0.003
2024,"WA","KING","Transportation Equipment","Nitric acid",388,0,388,0,388,388
2024,"NJ","UNION","Petroleum Bulk Terminals","Toluene",2172,150,2022,0,2172,2172
2024,"LA","CALCASIEU PARISH","Chemicals","Ethylene glycol",0,0,0,0,0,0
2024,"TX","HARRIS","Chemicals","Naphthalene",0,0,0,0,0,0
2024,"NY","ORANGE","Fabricated Metals","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",514,0,514,0,514,514
2024,"KY","BOONE","Electric Utilities","Hydrogen fluoride",4495,0,4495,0,4495,4495
2024,"ID","MINIDOKA","Petroleum Bulk Terminals","n-Hexane",0,0,0,0,0,0
2024,"IN","SHELBY","Petroleum","Polycyclic aromatic compounds",0.09,0,0.09,0,0.09,0.09
2024,"IN","WAYNE","Fabricated Metals","Ammonia",89212,89212,0,0,89212,89212
2024,"NY","SARATOGA","Computers and Electronic Products","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",4553.7,0,4553.7,0,4553.7,4553.7
2024,"MO","JACKSON","Nonmetallic Mineral Product","Lead",0.031,0.03,0.001,0,0.031,0.031
2024,"NC","MECKLENBURG","Printing","n-Butyl alcohol",215,0,215,0,215,215
2024,"IN","DEKALB","Fabricated Metals","Nickel",3.44,0.13,0,0,0.13,0.13
2024,"VA","SMYTH","Transportation Equipment","Triethylamine",0,0,0,0,0,0
2024,"MA","MIDDLESEX","Chemicals","N-Methyl-2-pyrrolidone",0,0,0,0,0,0
2024,"TX","UPTON","Natural Gas Processing","Cyclohexane",2729,29,0,0,29,29
2024,"WA","STEVENS","Transportation Equipment","Diisocyanates",22.4,0,22.4,0,22.4,22.4
2024,"AZ","PIMA","Nonmetallic Mineral Product","Lead",0.017,0,0.017,0,0.017,0.017
2024,"OH","SUMMIT","Chemicals","Lead compounds",0.2,0,0,0,0,0
2024,"OH","GREENE","Transportation Equipment","Nickel",15,7,0,0,7,7
2024,"ID","GOODING","Food","Copper compounds",0,0,0,0,0,0
2024,"KY","JEFFERSON","Fabricated Metals","Manganese",13.07,0,12.6,0.34,12.94,12.6
2024,"IN","LAKE","Primary Metals","Polycyclic aromatic compounds",0.22,0,0.22,0,0.22,0.22
2024,"SC","GREENVILLE","Chemicals","Ethylene glycol",576,90,443,0,533,533
2024,"ID","ADA","Computers and Electronic Products","Nitric acid",2610,5,2600,0,2605,2605
2024,"AL","TUSCALOOSA","Transportation Equipment","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",2615.74,0,0,0,0,0
2024,"TX","BRAZORIA","Natural Gas Processing","Ammonia",4582.18,6.82,4575.36,0,4582.18,4582.18
2024,"LA","CALCASIEU PARISH","Chemicals","Ethylene",352436.21,45582.62,306853.59,0,352436.21,352436.21
2024,"WI","WAUKESHA","Chemical Wholesalers","Ethylene glycol",0,0,0,0,0,0
2024,"NV","CARSON CITY (CITY)","Transportation Equipment","Copper",0,0,0,0,0,0
2024,"SC","DORCHESTER","Nonmetallic Mineral Product","2-Methoxyethanol",32,17,15,0,32,32
2024,"OH","BUTLER","Transportation Equipment","Styrene",9201,4598,4603,0,9201,9201
2024,"NC","DURHAM","Chemical Wholesalers","Styrene",2080,0,0,0,0,0
2024,"OH","LUCAS","Petroleum Bulk Terminals","Cumene",5.05,5,0.05,0,5.05,5.05
2024,"MN","CARLTON","Paper","Dioxin and dioxin-like compounds",6.103,0,4.642,0,6.103,4.642
2024,"KY","PULASKI","Electric Utilities","Ammonia",186,150,0,36,186,150
2024,"TX","HARRIS","Petroleum","Dioxin and dioxin-like compounds",51.797,0.11,0.587,0,0.697,0.697
2024,"MS","STONE","Wood Products","Lead  And Lead Compounds",120.6,0,38.9,0,38.9,38.9
2024,"IA","BUCHANAN","Chemicals","Acrolein",8150,550,7600,0,8150,8150
2024,"MI","OAKLAND","Fabricated Metals","Chromium compounds (except for chromite ore mined in the Transvaal Region)",68.38,0,9,0,9,9
2024,"KS","BUTLER","Chemical Wholesalers","Cyclohexane",46.4,20.6,25.8,0,46.4,46.4
2024,"MS","WAYNE","Chemical Wholesalers","Xylene (mixed isomers)",10,10,0,0,10,10
2024,"NV","LYON","Plastics and Rubber","Zinc compounds",0,0,0,0,0,0
2024,"OK","ROGERS","Nonmetallic Mineral Product","Ethylbenzene",27,0,27,0,27,27
2024,"LA","EAST BATON ROUGE PARISH","Chemicals","Methyl tert-butyl ether",0,0,0,0,0,0
2024,"WY","CARBON","Petroleum","Xylene (mixed isomers)",51393,8300,43000,0,51302,51300
2024,"TX","CHEROKEE","Chemicals","Dibutyl phthalate",4310,0,0,0,0,0
2024,"OH","LORAIN","Fabricated Metals","Cobalt",0,0,0,0,0,0
2024,"SC","ORANGEBURG","Electric Utilities","Lead  And Lead Compounds",2415.6,2.8,9.8,0,2415.6,12.6
2024,"FL","DUVAL","Nonmetallic Mineral Product","Lead",0.35,0.32,0.029,0,0.35,0.349
2024,"WV","DODDRIDGE","Natural Gas Processing","1,3-Butadiene",0,0,0,0,0,0
2024,"AL","MORGAN","Wood Products","Creosote",77,44,23,10,77,67
2024,"KS","SEDGWICK","Fabricated Metals","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0,0,0,0,0,0
2024,"WY","SWEETWATER","Chemicals","Manganese compounds",44270.8,1.8,9,0,44270.8,10.8
2024,"WI","WASHINGTON","Fabricated Metals","Manganese",5,5,0,0,5,5
2024,"VA","ROANOKE (CITY)","Petroleum Bulk Terminals","Lead",0,0,0,0,0,0
2024,"IL","COOK","Chemicals","Dimethylamine dicamba",435.9,0,34.9,0,34.9,34.9
2024,"ND","MERCER","Chemicals","Anthracene",0,0,0,0,0,0
2024,"WI","OUTAGAMIE","Machinery","Ethylene glycol",0,0,0,0,0,0
2024,"LA","CALCASIEU PARISH","Chemicals","Ethylene oxide",3527,443,3084,0,3527,3527
2024,"ND","MERCER","Electric Utilities","Hydrogen fluoride",276,0,276,0,276,276
2024,"SC","CHARLESTON","Petroleum","Zinc compounds",10,0,2,0,2,2
2024,"UT","DAVIS","Petroleum","Polycyclic aromatic compounds",13.2,1,12.2,0,13.2,13.2
2024,"AL","HOUSTON","Fabricated Metals","1,2,4-Trimethylbenzene",14295,0,14295,0,14295,14295
2024,"WA","SNOHOMISH","Transportation Equipment","Phenol",59.92,11.98,47.94,0,59.92,59.92
2024,"MO","JEFFERSON","Fabricated Metals","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",559,0,559,0,559,559
2024,"OH","ALLEN","Transportation Equipment","Copper",3459,0,130,0,130,130
2024,"SD","UNION","Transportation Equipment","Chromium",0,0,0,0,0,0
2024,"OH","CLERMONT","Transportation Equipment","Chromium",37,9,0,0,9,9
2024,"IL","COOK","Primary Metals","Lead  And Lead Compounds",3699,72,62,6,140,134
2024,"MN","OTTER TAIL","Transportation Equipment","Diisocyanates",0,0,0,0,0,0
2024,"TX","ELLIS","Chemicals","Carbaryl",0,0,0,0,0,0
2024,"MS","COPIAH","Chemicals","Methyl methacrylate",0,0,0,0,0,0
2024,"IA","DICKINSON","Miscellaneous Manufacturing","Diisononyl Phthalates (DINP)",680.4,0,0,0,0,0
2024,"PA","ALLEGHENY","Fabricated Metals","Nickel",62,57,0,0,57,57
2024,"VA","FAUQUIER","Electric Utilities","Naphthalene",0,0,0,0,0,0
2024,"IA","HANCOCK","Food","Selenium compounds",0,0,0,0,0,0
2024,"MO","HOLT","Primary Metals","Antimony  And Antimony Compounds",246.78,0,12.95,139,245.66,12.95
2024,"TX","MCLENNAN","Electric Utilities","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",7801,0,7801,0,7801,7801
2024,"PA","BERKS","Chemicals","Aluminum (fume or dust)",837.06,0,164.06,0,164.06,164.06
2024,"WI","SHAWANO","Primary Metals","Cobalt",0,0,0,0,0,0
2024,"GA","DEKALB","Chemical Wholesalers","Certain glycol ethers",281.591,214.083,67.508,0,281.591,281.591
2024,"MT","YELLOWSTONE","Petroleum","Toluene",5606.316,2642,2292,1,4935,4934
2024,"KY","JEFFERSON","Electric Utilities","Dioxin and dioxin-like compounds",1.2,0,1.2,0,1.2,1.2
2024,"ID","POWER","Chemicals","Copper  And Copper Compounds",70827,0,0.8,0,70809.6,0.8
2024,"TX","CALHOUN","Chemicals","Allyl alcohol",59388,0,0,0,59388,0
2024,"TX","CALHOUN","Chemicals","Styrene",1547,96,1451,0,1547,1547
2024,"WA","KING","Nonmetallic Mineral Product","Lead  And Lead Compounds",68.31,0.01,57,0,57.01,57.01
2024,"TX","JEFFERSON","Chemicals","Dicyclopentadiene",3146.31,3146.21,0.1,0,3146.31,3146.31
2024,"LA","ST. CHARLES PARISH","Petroleum","Toluene",27508,7652,19654,5,27311,27306
2024,"AL","LAUDERDALE","Primary Metals","Lead",2.024,0,0,0,0,0
2024,"WI","MANITOWOC","Primary Metals","Nickel",4374,0,120,0,120,120
2024,"CA","LOS ANGELES","Petroleum Bulk Terminals","Toluene",164.842,164.36,0.472,0,164.832,164.832
2024,"TX","DEWITT","Natural Gas Processing","Ethylbenzene",224.5,2.7,91,0,93.7,93.7
2024,"IA","GREENE","Chemicals","m-Xylene",0,0,0,0,0,0
2024,"MI","OAKLAND","Transportation Equipment","Certain glycol ethers",10857,108,10749,0,10857,10857
2024,"TX","HARRIS","Fabricated Metals","Manganese",190,4,0,0,4,4
2024,"SC","PICKENS","Chemicals","Methyl methacrylate",255,5,250,0,255,255
2024,"PA","CLARION","Plastics and Rubber","Styrene",175100,33824,141276,0,175100,175100
2024,"AL","ST. CLAIR","Chemicals","Certain glycol ethers",109.66,109.58,0.08,0,109.66,109.66
2024,"SC","GREENVILLE","Chemicals","Methyl methacrylate",5.7,0,5.7,0,5.7,5.7
2024,"WI","OUTAGAMIE","Paper","Lead  And Lead Compounds",6.1,0,2.3,0,2.3,2.3
2024,"NJ","UNION","Petroleum","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",74000,0,74000,0,74000,74000
2024,"IA","HAMILTON","Chemicals","Formic acid",950,0,950,0,950,950
2024,"CA","SOLANO","Other","Naphthalene",101,59,10,0,101,69
2024,"SC","BERKELEY","Transportation Equipment","Toluene",102,0,102,0,102,102
2024,"CA","SAN JOAQUIN","Nonmetallic Mineral Product","Lead  And Lead Compounds",0.129,0,0.022,0.107,0.129,0.022
2024,"OH","FRANKLIN","Petroleum Bulk Terminals","1,2,4-Trimethylbenzene",9,4,5,0,9,9
2024,"TX","NUECES","Hazardous Waste","Cresol (mixed isomers)",9275.78,0.496,1.543,0,9275.78,2.039
2024,"CO","ADAMS","Petroleum","Lead compounds",90.382,3.99,77.5,2.25,83.74,81.49
2024,"NE","LANCASTER","Food","Barium  And Barium Compounds",11,2,9,0,11,11
2024,"CT","FAIRFIELD","Chemicals","Certain glycol ethers",4818,0,16,0,16,16
2024,"VA","NORFOLK (CITY)","Nonmetallic Mineral Product","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",470,0,0,470,470,0
2024,"TX","HARRIS","Hazardous Waste","N-Methyl-2-pyrrolidone",1988560,0,0,0,1988560,0
2024,"NY","SCHENECTADY","Chemicals","Formaldehyde",9574.09,6367,210,85.93,6662.93,6577
2024,"NY","SUFFOLK","Other","Polychlorinated biphenyls",0,0,0,0,0,0
2024,"MI","IONIA","Plastics and Rubber","Styrene",7449,0,7449,0,7449,7449
2024,"VA","ROANOKE","Food","Zinc compounds",0,0,0,0,0,0
2024,"TX","HARRIS","Primary Metals","Nickel",48.61,0,0,7.42,7.42,0
2024,"IN","DECATUR","Transportation Equipment","Manganese",0,0,0,0,0,0
2024,"MT","FLATHEAD","Petroleum","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",97,0,0,0,97,0
2024,"FL","MIAMI-DADE","Petroleum Bulk Terminals","Ethylene glycol",7,7,0,0,7,7
2024,"WI","MANITOWOC","Primary Metals","Naphthalene",15.9,0,15.9,0,15.9,15.9
2024,"NV","EUREKA","Metal Mining","Thallium compounds",516526,1,3,0,516526,4
2024,"MO","RANDOLPH","Electric Utilities","Mercury  And Mercury Compounds",128.31,0,28.27,0.14,128.31,28.27
2024,"RI","WASHINGTON","Chemical Wholesalers","Certain glycol ethers",0.04,0.04,0,0,0.04,0.04
2024,"VA","BOTETOURT","Machinery","Chromium",2,2,0,0,2,2
2024,"WV","MASON","Chemicals","1,4-Dioxane",15876.705,393.872,6.866,15475.967,15876.705,400.738
2024,"MN","CHIPPEWA","Wood Products","Diisocyanates",0,0,0,0,0,0
2024,"IN","ST JOSEPH","Chemicals","Methanol",3291.79,144.1,3147.69,0,3291.79,3291.79
2024,"WA","PIERCE","Petroleum","Toluene",9809.054,8729,1076,0.24,9805.24,9805
2024,"IN","HANCOCK","Primary Metals","Chromium",3266.44,0.09,98.99,0,99.08,99.08
2024,"SD","BROWN","Nonmetallic Mineral Product","Lead compounds",0,0,0,0,0,0
2024,"OH","CUYAHOGA","Electrical Equipment","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",7867.4,0,37,0,37,37
2024,"TX","GALVESTON","Petroleum Bulk Terminals","Naphthalene",506.39,443.49,37.18,0,480.67,480.67
2024,"AL","ESCAMBIA","Paper","Phenol",19020,16,19000,0,19020,19016
2024,"MN","CLAY","Food","Methanol",70653,0,70653,0,70653,70653
2024,"TX","MARTIN","Natural Gas Processing","Ethylene glycol",10,5,5,0,10,10
2024,"CA","LOS ANGELES","Chemicals","Ammonia",125,100,25,0,125,125
2024,"NM","OTERO","Other","Lead  And Lead Compounds",6.8,6.6,0.2,0,6.8,6.8
2024,"FL","POLK","Chemicals","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",88000,0,88000,0,88000,88000
2024,"IA","BUENA VISTA","Food","Peracetic acid",440,440,0,0,440,440
2024,"IN","LAKE","Primary Metals","Cadmium compounds",10291,56,68,2,10126,124
2024,"NJ","BURLINGTON","Chemicals","Antimony  And Antimony Compounds",5682,0,222,0,222,222
2024,"FL","ESCAMBIA","Chemicals","Acrylic acid",2756,21,2735,0,2756,2756
2024,"OK","ROGERS","Electric Utilities","Hydrogen fluoride",24800,0,24800,0,24800,24800
2024,"MI","WAYNE","Transportation Equipment","Toluene",8808,3100,5700,0,8800,8800
2024,"VA","LOUDOUN","Computers and Electronic Products","Copper  And Copper Compounds",1209.99,0,1.82,0,1.82,1.82
2024,"LA","ASCENSION PARISH","Petroleum Bulk Terminals","Cumene",0,0,0,0,0,0
2024,"IL","ST. CLAIR","Hazardous Waste","Zinc compounds",23930.48,0,0.48,0,0.48,0.48
2024,"NY","ONTARIO","Computers and Electronic Products","Lead",0,0,0,0,0,0
2024,"UT","TOOELE","Hazardous Waste","Cresol (mixed isomers)",27.039,0.001,0.038,0,0.039,0.039
2024,"TN","DAVIDSON","Petroleum Bulk Terminals","Xylene (mixed isomers)",310,180,130,0,310,310
2024,"MI","ST. CLAIR","Transportation Equipment","Manganese",3877.7,0,0.87,0,0.87,0.87
2024,"IN","WHITLEY","Primary Metals","Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region)",411,0,6,52,58,6
2024,"SC","ANDERSON","Machinery","Copper compounds",0,0,0,0,0,0
2024,"MO","GREENE","Fabricated Metals","Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region)",0.99,0.76,0,0.23,0.99,0.76
2024,"MI","WAYNE","Chemicals","n-Hexane",1133,0,1133,0,1133,1133
2024,"TX","CRANE","Natural Gas Processing","Formaldehyde",39000,0,39000,0,39000,39000
2024,"CT","FAIRFIELD","Chemicals","Toluene",48.814,22.9,25.9,0,48.8,48.8
2024,"IN","BARTHOLOMEW","Primary Metals","Manganese",2463.135,0,25,0.388,25.388,25
2024,"TX","ECTOR","Chemicals","Zinc compounds",250,250,0,0,250,250
2024,"AL","LOWNDES","Chemicals","Phosgene",0,0,0,0,0,0
2024,"CA","LOS ANGELES","Computers and Electronic Products","Toluene",7,0,7,0,7,7
2024,"WI","DANE","Primary Metals","Copper",565,0,12,0,12,12
2024,"NC","ROCKINGHAM","Electric Utilities","Naphthalene",0,0,0,0,0,0
2024,"WV","WETZEL","Natural Gas Processing","1,3-Butadiene",0,0,0,0,0,0
2024,"NV","CLARK","Petroleum Bulk Terminals","1,2,4-Trimethylbenzene",251.35,5.36,235.53,0,240.89,240.89
2024,"TX","JEFFERSON","Petroleum","Hydrogen sulfide",24112,12901,11211,0,24112,24112
2024,"RI","KENT","Miscellaneous Manufacturing","Silver",0,0,0,0,0,0
2024,"UT","TOOELE","Hazardous Waste","Silver And Silver Compounds",532654.275,0,0.275,0,274641.275,0.275
2024,"NV","LYON","Chemicals","Ethylene glycol",996,2,13,0,15,15
2024,"TX","BRAZORIA","Chemicals","1,2,4-Trimethylbenzene",0,0,0,0,0,0
2024,"LA","CALCASIEU PARISH","Electric Utilities","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",19000,0,19000,0,19000,19000
2024,"AL","WINSTON","Wood Products","Copper  And Copper Compounds",2865,0,0,12,12,0
2024,"IL","PUTNAM","Nonmetallic Mineral Product","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0.369,0.369,0,0,0.369,0.369
2024,"FL","ORANGE","Electric Utilities","Zinc compounds",31003.89,0.46,677.43,0,31003.89,677.89
2024,"AL","JACKSON","Primary Metals","Copper  And Copper Compounds",2285,1,1,1,3,2
2024,"DE","KENT","Other","Naphthalene",0,0,0,0,0,0
2024,"KY","WARREN","Petroleum","Ethylbenzene",0,0,0,0,0,0
2024,"CT","NEW HAVEN","Chemicals","Ethylene glycol",0,0,0,0,0,0
